Player,Rating,KFactor,NumGames
84996,2357,15,30
85002,2184,25,21
85003,2195,25,15
85011,2324,15,30
85012,2326,15,30
85017,2531,10,30
85019,2227,15,30
85027,2261,15,30
85042,2033,15,30
85043,2211,25,10
85045,2167,25,29
85046,2065,25,12
85050,2112,15,30
85053,2260,15,30
85055,2285,15,30
85057,2125,15,30
85060,2250,15,30
85061,2239,15,30
85072,2336,15,30
85076,2096,25,20
85086,2057,25,19
85087,2161,15,30
85090,2279,15,30
85095,2099,15,30
85102,2476,10,30
85103,2285,15,30
85108,2198,25,21
85110,2304,10,30
85120,2349,15,30
85122,2370,15,30
85127,2022,15,30
85131,2264,15,30
85137,2156,25,16
85141,2342,15,30
85146,2195,15,30
85147,2148,15,30
85150,2398,10,30
85153,2261,25,17
85160,2130,25,12
85162,2221,15,30
85176,2094,15,30
85182,2251,15,30
85192,2148,15,30
85196,2266,15,30
85197,2175,15,30
85199,2325,25,19
85216,2245,15,30
85218,2166,15,30
85224,2338,25,29
85229,2285,15,30
85238,2157,25,21
85241,2360,15,30
85247,2187,15,30
85249,2146,15,30
85252,2114,15,30
85256,2098,15,30
85263,2098,15,30
85265,2248,15,30
85266,2503,10,30
85272,2226,15,30
85276,2192,15,30
85277,2222,25,18
85278,2280,25,11
85279,2295,15,30
85281,2110,15,30
85285,2144,15,30
85288,2167,15,30
85289,2137,15,30
85295,2241,15,30
85302,2102,15,30
85303,2128,25,12
85305,2171,15,30
85309,2213,15,30
85322,2149,15,30
85329,2038,25,22
85340,2100,15,30
85342,2167,25,11
85349,2279,15,30
85350,2339,10,30
85353,2160,25,19
85354,2291,15,30
85357,2361,15,30
85358,2015,15,30
85359,2249,15,30
85361,2328,15,30
85363,2201,15,30
85369,2127,15,30
85371,2046,15,30
85374,2220,15,30
85377,2381,10,30
85384,2165,15,30
85394,2258,15,30
85398,2208,15,30
85410,2135,15,30
85412,2255,15,30
85416,2413,10,30
85422,2077,25,20
85431,2499,10,30
85468,2257,15,30
85469,2262,25,20
85476,2275,15,30
85497,2406,10,30
85504,2490,10,30
85505,2331,15,30
85507,2324,15,30
85508,2275,15,30
85509,2158,15,30
85510,2361,15,30
85518,2161,25,22
85524,2419,10,30
85528,2194,25,9
85529,2291,15,30
85530,2286,15,30
85534,2557,10,30
85535,2271,15,30
85542,2165,15,30
85546,2162,25,16
85548,2229,15,30
85555,2341,10,30
85556,2212,25,29
85559,2135,15,30
85566,2269,15,30
85567,2117,15,30
85573,2371,10,30
85575,2234,25,23
85576,2170,15,30
85578,2386,10,30
85583,2259,25,9
85586,2465,10,30
85589,2117,25,23
85590,2405,10,30
85609,2301,15,30
85620,2250,15,30
85621,2245,15,30
85623,2191,15,30
85628,2006,15,30
85630,2194,15,30
85631,2354,15,30
85632,2195,15,30
85641,2239,25,18
85645,2025,25,20
85648,2435,10,30
85657,2060,15,30
85662,2180,25,15
85667,2094,15,30
85689,2202,15,30
85691,2131,15,30
85693,2063,15,30
85695,2086,25,25
85716,2197,15,30
85723,2318,15,30
85726,2473,10,30
85727,2133,15,30
85729,2238,15,30
85731,2119,25,23
85735,2219,25,18
85736,2341,15,30
85742,2326,10,30
85745,2404,15,30
85748,2261,15,30
85759,2085,15,30
85763,2112,15,30
85765,2245,15,30
85766,2415,10,30
85775,2074,15,30
85779,2064,25,14
85780,2347,10,30
85784,2175,15,30
85791,2169,15,30
85793,2197,15,30
85798,2106,15,30
85799,2289,15,30
85807,2187,25,23
85809,2117,15,30
85810,2469,10,30
85811,2169,15,30
85813,2376,10,30
85815,2336,10,30
85822,2221,25,13
85833,2287,25,13
85837,2140,25,16
85842,2307,10,30
85843,2380,15,30
85844,2172,25,20
85847,2286,15,30
85858,2088,25,10
85873,2284,15,30
85880,2137,15,30
85883,2139,15,30
85884,2083,25,19
85885,2156,25,23
85889,2497,10,30
85890,2443,10,30
85891,2373,25,29
85894,2096,15,30
85898,2334,15,30
85899,2156,15,30
85900,2339,25,13
85901,2381,10,30
85903,2259,15,30
85906,2049,15,30
85910,2331,15,30
85913,2174,15,30
85914,2319,15,30
85915,2201,15,30
85924,2109,15,30
85927,2188,15,30
85928,2166,25,11
85929,2176,25,20
85932,2207,15,30
85934,2190,15,30
85936,2285,15,30
85940,2212,15,30
85946,2166,15,30
85952,2045,15,30
85957,2185,15,30
85959,2103,15,30
85960,2159,15,30
85961,2051,15,30
85964,2192,15,30
85968,2355,15,30
85971,2420,10,30
85977,2559,10,30
85979,2198,15,30
85985,2173,15,30
85987,2238,25,18
85989,2054,15,30
85993,2059,15,30
85996,2382,10,30
85997,2194,25,17
86001,2247,15,30
86003,2374,15,30
86010,2246,15,30
86011,2253,15,30
86018,2163,15,30
86019,2207,15,30
86020,2394,10,30
86022,2045,15,30
86034,2186,25,17
86038,2042,15,30
86041,2289,15,30
86055,2512,10,30
86058,2034,15,30
86061,2279,25,25
86062,2244,15,30
86063,2226,15,30
86065,2124,25,19
86071,2194,15,30
86077,2029,15,30
86081,2362,25,21
86082,2355,15,30
86083,2233,15,30
86088,2438,10,30
86091,2132,15,30
86095,2222,15,30
86097,2163,15,30
86098,2208,25,18
86103,2294,15,30
86110,2026,25,24
86112,2356,10,30
86113,2082,25,17
86126,2375,10,30
86128,2193,25,23
86135,2045,25,23
86138,2120,15,30
86148,2236,25,24
86151,2285,15,30
86156,2249,15,30
86158,2309,15,30
86159,2175,15,30
86166,2290,15,30
86175,2063,25,19
86176,2324,25,13
86177,2107,15,30
86178,2214,15,30
86185,2255,15,30
86202,2342,15,30
86204,2222,15,30
86206,1997,15,30
86208,2143,15,30
86209,2255,15,30
86216,2114,25,14
86217,2211,25,20
86219,2123,15,30
86224,2391,15,30
86226,2402,10,30
86227,2110,15,30
86228,2312,15,30
86229,2240,15,30
86230,2443,10,30
86233,2371,15,30
86237,2324,15,30
86247,2244,15,30
86250,2316,15,30
86263,2370,15,30
86265,2238,25,13
86268,2255,15,30
86275,2121,15,30
86277,2046,25,13
86280,2337,15,30
86284,2254,15,30
86286,2258,15,30
86293,2032,25,19
86297,2228,15,30
86307,2074,15,30
86314,2274,15,30
86322,2125,15,30
86329,2440,10,30
86331,2327,15,30
86334,2137,15,30
86339,2261,15,30
86346,2231,15,30
86349,2239,15,30
86352,2196,25,19
86355,2224,15,30
86358,2269,15,30
86362,2460,10,30
86363,2179,15,30
86365,2255,15,30
86366,2453,10,30
86370,2083,25,25
86373,2095,15,30
86377,2128,25,14
86382,2020,15,30
86386,2044,15,30
86393,2102,15,30
86395,2088,15,30
86400,2045,25,11
86404,2175,25,11
86415,2175,15,30
86418,2117,15,30
86422,2159,25,20
86424,2535,10,30
86429,2231,15,30
86436,2355,15,30
86443,2273,15,30
86445,2517,10,30
86454,2225,15,30
86461,2159,15,30
86464,2265,15,30
86466,2498,10,30
86470,2264,15,30
86471,2271,15,30
86474,2187,15,30
86480,2205,15,30
86483,2600,10,30
86486,2253,15,30
86489,2115,25,18
86491,2145,15,30
86493,2207,15,30
86495,2061,25,28
86498,2222,15,30
86499,2292,15,30
86502,2198,15,30
86503,2265,15,30
86517,2129,15,30
86521,2343,15,30
86522,2095,15,30
86532,2157,15,30
86533,2308,15,30
86534,2090,15,30
86537,2290,15,30
86541,2277,15,30
86547,2269,25,14
86552,2159,25,18
86557,2022,15,30
86561,2076,25,14
86563,2402,10,30
86565,2140,15,30
86568,2441,10,30
86573,2259,15,30
86574,2193,25,24
86577,2157,15,30
86579,2060,25,9
86586,2285,15,30
86587,2313,10,30
86590,2212,25,26
86595,2254,25,10
86596,2145,25,10
86597,2247,15,30
86603,2278,15,30
86604,2133,15,30
86607,2166,15,30
86614,2265,25,25
86619,2378,10,30
86626,2056,25,9
86628,2273,15,30
86629,2270,15,30
86637,2240,15,30
86647,2243,15,30
86648,2139,15,30
86652,2177,15,30
86657,2150,25,13
86660,2074,15,30
86662,2252,25,15
86667,2058,15,30
86670,2293,15,30
86674,2189,15,30
86677,2227,15,30
86683,2259,15,30
86691,2060,25,21
86699,2336,15,30
86700,2136,25,18
86705,2291,15,30
86706,2246,15,30
86713,2180,15,30
86716,2228,15,30
86719,2043,25,19
86727,2084,15,30
86731,2201,25,14
86742,2277,15,30
86745,2237,15,30
86747,2249,15,30
86748,2188,25,15
86753,2194,15,30
86776,2101,15,30
86781,2101,15,30
86790,2230,25,24
86794,2065,15,30
86796,2242,15,30
86799,2297,15,30
86803,2236,15,30
86809,2167,15,30
86814,2259,15,30
86820,2273,15,30
86822,2131,15,30
86831,2152,25,15
86833,2520,10,30
86835,2253,15,30
86841,2463,10,30
86843,2326,15,30
86850,2343,25,15
86851,2266,15,30
86854,2292,15,30
86857,2044,25,12
86859,2221,15,30
86869,2389,25,9
86870,2204,15,30
86872,2220,15,30
86883,2315,25,20
86887,2306,15,30
86891,2356,15,30
86894,2340,15,30
86903,2040,15,30
86906,2356,10,30
86909,2298,15,30
86914,2127,15,30
86928,2283,25,12
86932,2187,15,30
86935,2191,15,30
86936,2252,25,26
86939,2139,15,30
86943,2201,15,30
86949,2375,25,10
86950,2077,25,14
86951,2098,25,22
86957,2179,15,30
86959,2281,25,15
86962,2031,15,30
86964,2276,15,30
86965,2255,15,30
86980,2129,25,19
86985,2357,10,30
86990,2344,10,30
86991,2308,15,30
86992,2046,25,9
86993,2308,15,30
86997,2178,15,30
87002,2188,15,30
87005,2122,25,24
87017,2236,25,21
87018,2305,10,30
87022,2240,15,30
87028,2245,15,30
87030,2160,15,30
87043,2432,10,30
87047,2202,15,30
87051,2438,10,30
87059,2328,15,30
87060,2064,15,30
87071,2212,15,30
87079,2313,15,30
87091,2239,15,30
87092,2095,15,30
87095,2357,10,30
87098,2147,15,30
87099,2134,15,30
87101,2225,15,30
87112,2291,15,30
87115,2038,25,15
87116,2575,10,30
87126,2278,15,30
87135,2112,15,30
87137,2232,25,12
87140,2272,15,30
87148,2152,25,15
87150,2140,25,21
87152,2172,15,30
87154,2285,25,23
87156,2228,25,13
87164,2225,15,30
87165,2427,10,30
87166,2090,15,30
87168,2350,10,30
87183,2229,15,30
87185,2184,15,30
87188,2145,25,19
87190,2319,15,30
87191,2267,15,30
87198,2136,25,24
87200,2281,15,30
87203,2402,10,30
87204,2214,15,30
87209,2079,15,30
87210,2088,15,30
87212,2208,15,30
87217,2166,15,30
87222,2395,10,30
87224,2322,15,30
87227,2142,15,30
87228,2163,25,25
87230,2462,10,30
87236,2147,15,30
87241,2135,25,9
87243,2448,10,30
87244,2210,15,30
87245,2259,25,15
87250,2038,15,30
87253,2294,15,30
87256,2272,15,30
87259,2110,25,20
87262,2163,15,30
87264,2282,15,30
87265,2259,15,30
87268,2256,15,30
87270,2296,15,30
87277,2223,15,30
87279,2404,10,30
87283,2070,25,16
87285,2286,15,30
87290,2126,25,19
87294,2484,10,30
87295,2089,15,30
87296,2401,10,30
87301,2323,25,24
87303,2097,15,30
87306,2397,10,30
87307,2130,15,30
87311,2373,15,30
87313,2268,25,26
87317,2275,15,30
87321,2216,15,30
87333,2357,10,30
87338,2069,25,11
87341,2186,15,30
87346,2164,15,30
87359,2074,15,30
87361,2154,15,30
87364,2057,25,9
87365,2333,15,30
87369,2322,15,30
87371,2299,15,30
87377,2374,10,30
87381,2423,10,30
87383,2183,25,25
87389,2236,15,30
87392,2045,15,30
87395,2406,10,30
87396,2058,15,30
87397,2160,15,30
87399,2126,15,30
87404,2435,10,30
87410,2335,15,30
87419,2384,10,30
87420,2414,10,30
87437,2307,25,11
87442,2122,25,11
87444,2216,15,30
87449,2112,15,30
87451,2354,15,30
87458,2364,15,30
87470,2266,15,30
87475,2119,25,14
87484,2058,15,30
87487,2540,10,30
87490,2158,25,21
87496,2047,25,16
87505,2044,15,30
87507,2233,15,30
87508,2118,25,19
87516,2280,15,30
87523,2081,25,22
87525,2193,25,25
87530,2302,15,30
87542,2221,15,30
87544,2212,15,30
87549,2311,25,21
87552,2200,15,30
87554,2154,25,14
87558,2130,25,15
87567,2246,15,30
87570,2213,15,30
87571,2125,25,9
87573,2408,10,30
87579,2179,15,30
87581,2362,10,30
87583,2138,15,30
87586,2043,15,30
87588,2253,15,30
87589,2395,25,13
87590,2140,25,12
87593,2325,15,30
87600,2307,15,30
87601,2119,15,30
87602,2152,25,9
87619,2233,15,30
87620,2205,15,30
87625,2266,15,30
87634,2204,15,30
87635,2217,15,30
87636,2288,15,30
87638,2550,10,30
87639,2003,25,11
87648,2261,15,30
87650,2348,10,30
87656,2302,15,30
87658,2443,10,30
87664,2275,15,30
87679,2247,25,28
87680,2247,15,30
87683,2247,25,27
87684,2145,15,30
87687,2059,25,21
87688,2401,10,30
87699,2244,15,30
87712,2231,25,16
87716,2246,15,30
87717,2405,10,30
87718,2124,15,30
87731,2102,15,30
87734,2389,10,30
87736,2211,15,30
87737,2086,15,30
87739,2165,15,30
87748,2014,15,30
87756,2276,15,30
87769,2097,15,30
87776,2503,10,30
87778,2364,10,30
87780,2080,25,28
87784,2173,15,30
87793,2337,10,30
87796,2203,25,25
87799,2295,15,30
87800,2282,15,30
87805,2127,25,15
87806,2265,25,27
87807,2523,10,30
87810,2186,15,30
87812,2193,25,13
87817,2332,15,30
87820,2016,25,16
87821,2580,10,30
87823,2284,15,30
87845,2090,15,30
87849,2471,10,30
87855,2298,15,30
87857,2068,25,16
87860,2262,15,30
87873,2138,25,10
87874,2292,15,30
87879,2372,15,30
87880,2268,15,30
87886,2248,25,19
87887,2158,25,11
87896,2358,15,30
87905,2331,15,30
87911,2213,15,30
87922,2229,15,30
87925,2264,15,30
87931,2484,10,30
87956,2379,15,30
87960,2321,15,30
87969,2306,15,30
87977,2112,25,21
87982,2065,15,30
87983,2564,10,30
87984,2128,15,30
87995,2441,10,30
87996,2543,10,30
88003,2157,15,30
88005,2376,10,30
88007,2137,25,17
88008,2335,15,30
88015,2225,15,30
88016,2086,15,30
88017,2202,15,30
88018,2046,15,30
88020,2201,15,30
88021,2121,15,30
88030,2088,25,13
88040,2057,15,30
88043,2232,25,15
88044,2008,25,13
88046,2198,15,30
88047,2216,25,18
88055,2339,15,30
88076,2254,15,30
88088,2098,25,13
88092,2113,25,16
88097,2155,15,30
88098,2361,15,30
88106,2367,15,30
88109,2216,15,30
88111,2465,10,30
88117,2271,15,30
88128,2370,25,14
88130,2088,25,20
88136,2269,15,30
88154,2119,15,30
88155,2079,15,30
88163,2228,15,30
88173,2086,25,23
88175,2634,10,30
88179,2158,15,30
88180,2238,15,30
88186,2414,10,30
88190,2220,15,30
88195,2160,15,30
88200,2282,15,30
88201,2404,10,30
88202,2177,25,26
88208,2191,15,30
88209,2374,10,30
88215,2114,25,17
88218,2164,15,30
88219,2077,15,30
88222,2335,15,30
88223,2112,15,30
88224,2451,10,30
88236,2279,15,30
88239,2403,10,30
88242,2204,15,30
88244,2072,25,22
88249,2003,15,30
88250,2160,25,18
88253,2225,25,15
88265,2212,15,30
88268,2154,25,29
88270,2090,15,30
88273,2236,25,16
88274,2116,15,30
88276,2702,10,30
88282,2239,15,30
88283,2166,25,14
88285,2281,15,30
88286,2017,15,30
88287,2140,15,30
88288,2189,25,9
88290,2239,15,30
88293,2226,25,20
88296,2201,15,30
88300,2267,15,30
88305,2360,15,30
88309,2266,15,30
88312,2168,15,30
88315,2144,15,30
88325,2269,15,30
88329,2287,15,30
88332,2127,25,12
88347,2392,15,30
88357,2172,15,30
88366,2233,15,30
88368,2039,15,30
88371,2190,15,30
88372,2527,10,30
88375,2017,15,30
88377,2090,15,30
88382,2301,15,30
88386,2203,15,30
88396,2250,15,30
88400,2166,15,30
88401,2119,25,29
88412,2316,15,30
88415,2261,10,30
88416,2457,10,30
88419,2280,15,30
88425,2203,15,30
88436,2176,15,30
88437,2238,25,21
88439,2270,25,23
88443,2300,15,30
88444,2214,15,30
88445,2296,15,30
88457,2219,15,30
88471,2258,15,30
88489,2359,15,30
88500,2533,10,30
88519,2248,25,22
88526,2271,25,9
88530,2067,25,15
88535,2270,15,30
88545,2204,25,22
88547,2103,15,30
88549,2127,15,30
88555,2211,15,30
88556,2250,15,30
88557,2206,15,30
88563,2269,15,30
88568,2052,25,15
88570,2299,25,15
88572,2281,25,15
88574,2486,10,30
88576,2045,15,30
88582,2210,25,19
88587,2249,15,30
88588,2150,25,15
88590,2327,15,30
88603,2501,10,30
88604,2362,10,30
88606,2364,15,30
88607,2210,25,11
88609,2295,15,30
88610,2174,25,18
88615,2068,25,9
88618,2213,15,30
88646,2273,25,15
88651,2066,25,27
88654,2151,15,30
88655,2194,15,30
88659,2191,15,30
88662,2268,15,30
88664,2586,10,30
88666,2109,15,30
88670,2264,15,30
88672,2104,15,30
88673,2081,15,30
88675,2281,15,30
88682,2199,15,30
88689,2162,25,10
88690,2358,15,30
88691,2002,25,17
88697,2318,15,30
88700,2204,25,13
88716,2234,25,25
88719,2299,15,30
88720,2097,25,17
88728,2061,15,30
88729,2502,10,30
88730,2076,15,30
88735,2342,15,30
88740,2251,15,30
88749,2051,25,13
88751,2108,25,12
88752,2136,25,14
88761,2294,15,30
88766,2507,10,30
88769,2147,15,30
88770,2377,10,30
88772,2188,15,30
88773,2218,15,30
88774,2420,10,30
88776,2159,25,11
88780,2213,15,30
88783,2191,25,27
88786,2260,15,30
88788,2068,15,30
88794,2265,25,10
88795,2222,15,30
88796,2219,15,30
88798,2280,15,30
88808,2085,15,30
88812,2281,15,30
88832,2173,15,30
88838,2497,10,30
88839,2189,15,30
88843,2226,15,30
88851,2175,15,30
88857,2250,15,30
88858,2234,15,30
88859,2364,25,9
88863,2269,15,30
88864,2349,25,14
88865,2402,10,30
88866,2286,10,30
88871,2059,25,11
88878,2290,15,30
88879,2107,15,30
88890,2090,15,30
88891,2292,10,30
88897,2324,15,30
88900,2151,25,13
88903,2115,15,30
88904,2545,10,30
88910,2346,25,21
88916,2261,25,23
88917,2111,15,30
88920,2078,15,30
88922,2216,15,30
88925,2232,25,9
88930,2147,15,30
88934,2140,15,30
88941,2144,15,30
88944,2123,25,9
88959,2241,15,30
88967,2167,15,30
88972,2156,25,13
88973,2357,10,30
88974,2096,25,24
88975,2028,15,30
88996,2117,15,30
89001,2287,15,30
89006,2154,15,30
89009,2408,10,30
89012,2260,15,30
89014,2235,15,30
89019,2051,15,30
89025,2263,25,17
89026,2078,15,30
89033,2321,15,30
89035,2067,15,30
89049,2266,15,30
89051,2180,25,23
89053,2134,15,30
89061,2141,15,30
89063,2309,15,30
89064,2327,15,30
89065,2317,15,30
89066,2080,25,9
89074,2378,15,30
89083,2113,15,30
89088,2124,15,30
89090,2209,25,12
89092,2159,25,24
89102,2183,15,30
89104,2148,15,30
89106,2320,25,18
89111,2106,15,30
89113,2192,15,30
89115,2269,15,30
89130,2219,15,30
89133,2242,15,30
89134,2457,10,30
89137,2385,10,30
89143,2450,10,30
89147,2623,10,30
89148,2151,15,30
89154,2173,25,17
89160,2502,10,30
89166,2285,15,30
89168,2129,15,30
89185,2080,15,30
89187,2161,25,16
89199,2055,25,13
89202,2338,15,30
89203,2300,15,30
89204,2187,15,30
89209,2054,15,30
89217,2324,15,30
89221,2011,25,13
89228,2232,15,30
89233,2349,15,30
89238,2068,15,30
89246,2218,25,21
89247,2306,15,30
89249,2203,15,30
89250,2255,15,30
89256,2237,15,30
89261,2278,15,30
89263,2172,15,30
89265,2304,15,30
89267,2085,15,30
89268,2237,15,30
89269,2091,25,26
89270,2232,15,30
89272,2161,15,30
89274,2170,25,17
89280,2552,10,30
89283,2299,15,30
89289,2272,15,30
89291,2064,25,12
89304,2068,15,30
89308,2297,15,30
89312,2479,10,30
89320,2334,15,30
89325,2167,15,30
89327,2115,15,30
89340,2338,15,30
89343,2116,15,30
89361,2233,15,30
89362,2217,15,30
89368,2310,15,30
89370,2373,10,30
89378,2151,15,30
89381,2161,15,30
89388,2405,10,30
89391,2350,15,30
89392,2440,10,30
89394,2283,15,30
89401,2238,15,30
89406,2206,15,30
89408,2345,15,30
89413,2209,25,13
89421,2370,15,30
89426,2190,15,30
89435,2190,15,30
89436,2186,25,11
89437,2183,15,30
89440,1989,15,30
89443,2396,10,30
89444,2067,15,30
89446,2394,10,30
89449,2196,15,30
89450,2187,15,30
89452,2148,25,25
89454,2062,25,10
89460,2043,25,21
89469,2187,15,30
89477,2154,25,28
89482,2191,15,30
89483,2190,15,30
89488,2017,15,30
89491,2176,15,30
89492,2252,15,30
89512,2249,25,9
89513,2282,15,30
89518,2229,25,21
89519,2562,10,30
89521,2203,15,30
89523,2319,15,30
89526,2411,25,9
89535,2569,10,30
89537,2112,15,30
89546,2316,15,30
89553,2248,15,30
89557,2245,15,30
89562,2174,25,19
89563,2126,15,30
89593,2140,25,21
89594,2224,15,30
89604,2190,15,30
89624,2334,15,30
89628,2307,15,30
89629,2046,15,30
89642,2229,15,30
89644,2200,15,30
89646,2369,15,30
89648,2125,15,30
89656,2209,15,30
89658,2287,15,30
89671,2196,15,30
89672,2156,15,30
89674,2194,15,30
89675,2245,15,30
89676,2239,25,18
89678,2119,25,20
89681,2204,25,15
89683,2186,25,10
89684,2160,25,13
89688,2075,15,30
89696,2200,25,18
89697,2303,15,30
89699,2375,10,30
89702,2269,15,30
89705,2121,25,14
89708,2291,15,30
89714,2063,15,30
89715,2167,15,30
89733,2212,15,30
89736,2176,25,23
89737,2362,15,30
89749,2323,15,30
89753,2428,10,30
89754,2153,15,30
89755,2280,15,30
89760,2277,15,30
89761,2143,15,30
89769,2049,25,9
89771,2106,25,11
89776,2130,15,30
89780,2257,25,25
89785,2256,15,30
89787,2251,15,30
89788,2089,15,30
89793,2268,15,30
89794,2306,10,30
89796,2271,15,30
89803,2267,15,30
89805,2078,15,30
89806,2231,15,30
89807,2160,15,30
89809,2150,25,19
89813,2226,15,30
89818,2332,15,30
89821,2196,15,30
89834,2244,25,21
89836,2336,15,30
89837,2130,15,30
89843,2207,15,30
89852,2332,15,30
89861,2386,10,30
89862,2292,15,30
89866,2060,25,9
89877,2308,15,30
89883,2371,15,30
89885,2343,25,19
89888,2368,10,30
89889,2165,15,30
89893,2095,15,30
89897,2297,25,23
89898,2228,15,30
89913,2213,25,21
89934,2251,15,30
89939,2212,15,30
89940,2288,15,30
89949,2374,10,30
89951,2126,25,28
89953,2273,25,10
89956,2317,15,30
89957,2154,15,30
89966,2469,10,30
89971,2288,15,30
89978,2038,15,30
89979,2528,10,30
89982,2301,15,30
89985,2236,10,30
89999,2497,10,30
90004,2033,25,14
90008,2288,15,30
90013,2329,10,30
90027,2226,15,30
90034,2324,15,30
90037,2327,15,30
90038,2208,25,20
90039,2312,15,30
90044,2189,25,21
90046,2304,10,30
90048,2128,15,30
90054,2357,15,30
90057,2239,25,24
90062,2194,25,13
90064,2319,15,30
90070,2375,15,30
90073,2027,25,17
90081,2136,15,30
90083,2048,25,13
90086,2364,15,30
90088,2315,25,17
90091,2184,15,30
90094,2186,25,18
90097,2188,15,30
90107,2162,15,30
90111,2171,15,30
90115,2167,15,30
90135,2271,25,21
90136,2155,15,30
90139,2356,15,30
90144,2108,15,30
90150,2389,25,16
90154,2380,10,30
90158,2332,15,30
90159,2402,10,30
90160,2175,25,24
90169,2199,15,30
90175,2281,15,30
90176,2059,15,30
90178,2331,25,16
90187,2102,15,30
90201,2218,25,18
90202,2605,10,30
90203,2288,15,30
90204,2352,15,30
90205,2106,15,30
90217,2070,25,24
90222,2243,25,9
90223,2523,10,30
90225,2190,15,30
90226,2202,15,30
90227,2152,15,30
90229,2359,10,30
90232,2233,15,30
90234,2252,15,30
90238,2084,15,30
90240,2062,15,30
90243,2260,15,30
90246,2348,15,30
90255,2072,15,30
90256,2321,15,30
90260,2154,15,30
90261,2287,15,30
90265,2140,25,15
90266,2187,15,30
90267,2263,15,30
90269,2139,15,30
90272,2386,10,30
90275,2335,25,10
90276,2190,15,30
90281,2054,25,10
90289,2299,15,30
90291,2161,15,30
90293,2223,25,21
90303,2181,25,13
90307,2356,15,30
90325,2061,15,30
90326,2240,25,24
90330,2173,15,30
90333,2126,15,30
90335,2209,15,30
90343,2196,15,30
90344,2158,25,23
90347,2368,25,16
90349,2237,15,30
90350,2254,15,30
90351,2441,10,30
90352,2180,15,30
90353,2414,10,30
90354,2377,10,30
90358,2171,15,30
90362,2188,25,29
90364,2305,25,10
90372,2230,15,30
90373,2284,15,30
90383,2055,25,11
90386,2348,15,30
90387,2194,15,30
90394,2359,15,30
90396,2435,10,30
90398,2165,15,30
90403,2168,15,30
90415,2321,15,30
90418,2203,15,30
90432,2185,15,30
90437,2110,15,30
90439,2024,15,30
90441,2235,15,30
90442,2433,10,30
90444,2183,25,20
90448,2200,15,30
90451,2155,15,30
90454,2237,15,30
90458,2082,15,30
90462,2461,10,30
90467,2644,10,30
90471,2252,25,12
90479,2009,25,14
90481,2253,15,30
90483,2243,15,30
90489,2243,15,30
90493,2269,15,30
90496,2059,15,30
90499,2138,15,30
90502,2067,15,30
90505,2434,10,30
90508,2385,10,30
90512,2282,10,30
90515,2060,15,30
90520,2178,15,30
90523,2551,10,30
90524,2190,25,24
90525,2102,15,30
90535,2332,25,19
90539,2242,15,30
90543,2208,15,30
90544,2208,15,30
90554,2463,10,30
90563,2192,15,30
90564,2264,15,30
90567,2246,15,30
90574,2136,15,30
90578,2102,25,23
90586,2186,15,30
90599,2198,15,30
90600,2206,25,19
90601,2226,25,15
90603,2227,25,19
90608,2247,25,18
90613,2520,10,30
90628,2435,10,30
90629,2207,15,30
90630,2059,15,30
90633,2333,10,30
90634,2225,15,30
90638,2161,25,20
90643,2177,15,30
90649,2197,15,30
90650,2211,15,30
90653,2173,15,30
90655,2266,25,18
90668,2257,15,30
90683,2334,15,30
90684,2202,15,30
90691,2316,25,18
90694,2127,15,30
90704,2259,15,30
90707,2270,15,30
90711,2280,15,30
90712,2188,15,30
90716,2542,10,30
90717,2044,15,30
90731,2329,15,30
90741,2274,15,30
90749,2013,15,30
90753,2258,15,30
90761,1994,15,30
90767,2330,15,30
90768,2204,15,30
90774,2067,15,30
90776,2180,15,30
90783,2139,15,30
90784,2306,15,30
90787,2085,25,13
90788,2319,15,30
90797,2145,15,30
90807,2393,10,30
90810,2385,10,30
90816,2137,25,12
90819,2410,10,30
90821,2245,15,30
90823,2139,25,18
90832,2295,15,30
90836,2078,15,30
90843,2210,15,30
90848,2154,15,30
90853,2168,15,30
90854,2358,15,30
90869,2243,15,30
90870,2350,15,30
90871,2063,25,17
90873,2284,10,30
90874,2087,15,30
90876,2087,25,21
90878,2165,15,30
90879,2043,15,30
90884,2261,15,30
90888,2318,15,30
90892,2343,15,30
90895,2375,15,30
90898,2085,15,30
90901,2156,15,30
90914,2200,15,30
90919,2231,15,30
90922,2260,15,30
90926,2543,10,30
90928,2186,25,11
90937,2045,25,16
90950,2173,15,30
90959,2389,10,30
90964,2366,15,30
90970,2121,15,30
90981,2106,15,30
90984,2095,15,30
90986,2251,15,30
90998,2381,10,30
90999,2124,15,30
91001,2226,15,30
91004,2040,25,10
91006,2017,15,30
91008,2316,15,30
91009,2279,15,30
91015,2314,15,30
91016,2225,25,27
91018,2175,15,30
91023,2134,25,25
91028,2025,15,30
91035,2124,15,30
91036,2101,25,15
91046,2269,15,30
91050,2245,15,30
91054,2099,15,30
91063,2167,25,21
91075,2106,15,30
91076,2208,15,30
91087,2019,25,23
91090,2457,10,30
91114,2456,25,10
91124,2308,15,30
91134,2059,15,30
91136,2178,15,30
91142,2028,25,10
91150,2057,15,30
91156,2281,15,30
91157,2153,15,30
91160,2251,15,30
91162,2334,15,30
91168,2134,25,10
91169,2308,15,30
91170,2314,15,30
91172,2313,15,30
91187,2169,15,30
91190,2266,15,30
91198,2251,15,30
91200,2073,15,30
91203,2100,15,30
91210,2139,15,30
91218,2384,10,30
91220,2269,15,30
91229,2037,25,24
91238,2192,15,30
